"_time",logons,"sma5_logons",isAnomaly
"1536167400.0","92.0","88.6",Normal
"1536167700.0","100.0","92.2",Normal
"1536168000.0","102.0","94.8",Normal
"1536168300.0","107.0","98.6",Normal
"1536168600.0","98.0","99.8",Normal
"1536168900.0","101.0","101.6",Normal
"1536169200.0","100.0","101.6",Normal
"1536169500.0","102.0","101.6",Normal
"1536169800.0","106.0","101.4",Normal
"1536170100.0","101.0","102.0",Normal
"1536170400.0","101.0","102.0",Normal
"1536170700.0","106.0","103.2",Normal
"1536171000.0","104.0","103.6",Normal
"1536171300.0","102.0","102.8",Normal
"1536171600.0","99.0","102.4",Normal
"1536171900.0","107.0","103.6",Normal
"1536172200.0","107.0","103.8",Normal
"1536172500.0","110.0","105.0",Normal
"1536172800.0","106.0","105.8",Normal
"1536173100.0","114.0","108.8",Normal
"1536173400.0","108.0","109.0",Normal
"1536173700.0","111.0","109.8",Normal
"1536174000.0","113.0","110.4",Normal
"1536174300.0","114.0","112.0",Normal
"1536174600.0","114.0","112.0",Normal
"1536174900.0","124.0","115.2",Normal
"1536175200.0","126.0","118.2",Normal
"1536175500.0","132.0","122.0",Normal
"1536175800.0","143.0","127.8",Normal
"1536176100.0","139.0","132.8",Normal
"1536176400.0","149.0","137.8",Normal
"1536176700.0","149.0","142.4",Normal
"1536177000.0","144.0","144.8",Normal
"1536177300.0","143.0","144.8",Normal
"1536177600.0","141.0","145.2",Normal
"1536177900.0","144.0","144.2",Normal
"1536178200.0","138.0","142.0",Normal
"1536178500.0","139.0","141.0",Normal
"1536178800.0","135.0","139.4",Normal
"1536179100.0","146.0","140.4",Normal
"1536179400.0","140.0","139.6",Normal
"1536179700.0","146.0","141.2",Normal
"1536180000.0","144.0","142.2",Normal
"1536180300.0","137.0","142.6",Normal
"1536180600.0","142.0","141.8",Normal
"1536180900.0","98.0","133.4",Normal
"1536181200.0","133.0","130.8",Normal
"1536181500.0","222.7","146.54",Normal
"1536181800.0","211.2","161.38",Normal
"1536182100.0","150.0","162.98",Normal
"1536182400.0","123.0","167.98",Normal
"1536182700.0","35.4","148.46",Normal
"1536183000.0","137.5","131.42",Normal
"1536183300.0","117.0","112.58",Normal
"1536183600.0","137.0","109.98",Normal
"1536183900.0","139.0","113.18",Normal
"1536184200.0","141.0","134.3",Normal
"1536184500.0","144.0","135.6",Normal
"1536184800.0","146.0","141.4",Normal
"1536185100.0","146.0","143.2",Normal
"1536185400.0","138.0","143.0",Normal
"1536185700.0","137.0","142.2",Normal
"1536186000.0","135.0","140.4",Normal
"1536186300.0","138.0","138.8",Normal
"1536186600.0","137.0","137.0",Normal
"1536186900.0","141.0","137.6",Normal
"1536187200.0","141.0","138.4",Normal
"1536187500.0","148.0","141.0",Normal
"1536187800.0","144.0","142.2",Normal
"1536188100.0","137.0","142.2",Normal
"1536188400.0","129.0","139.8",Normal
"1536188700.0","128.0","137.2",Normal
"1536189000.0","132.0","134.0",Normal
"1536189300.0","123.0","129.8",Normal
"1536189600.0","127.0","127.8",Normal
"1536189900.0","122.0","126.4",Normal
"1536190200.0","126.0","126.0",Normal
"1536190500.0","124.0","124.4",Normal
"1536190800.0","121.0","124.0",Normal
"1536191100.0","121.0","122.8",Normal
"1536191400.0","119.0","122.2",Normal
"1536191700.0","116.0","120.2",Normal
"1536192000.0","123.0","120.0",Normal
"1536192300.0","124.0","120.6",Normal
"1536192600.0","132.0","122.8",Normal
"1536192900.0","134.0","125.8",Normal
"1536193200.0","132.0","129.0",Normal
"1536193500.0","130.0","130.4",Normal
"1536193800.0","127.0","131.0",Normal
"1536194100.0","130.0","130.6",Normal
"1536194400.0","133.0","130.4",Normal
"1536194700.0","133.0","130.6",Normal
"1536195000.0","135.0","131.6",Normal
"1536195300.0","134.0","133.0",Normal
"1536195600.0","131.0","133.2",Normal
"1536195900.0","121.0","130.8",Normal
"1536196200.0","120.0","128.2",Normal
"1536196500.0","115.0","124.2",Normal
"1536196800.0","154.0","128.2",Normal
"1536197100.0","94.5","120.9",Normal
"1536197400.0","20.4","100.78",Normal
"1536197700.0","70.7","90.92",Normal
"1536198000.0","183.6","104.64",Normal
"1536198300.0","98.0","93.44",Normal
"1536198600.0","103.4","95.22",Normal
"1536198900.0","16.2","94.38",Normal
"1536199200.0","94.8","99.2",Normal
"1536199500.0","72.0","76.88",Normal
"1536199800.0","63.0","69.88",Normal
"1536200100.0","124.2","74.04",Normal
"1536200400.0","18.9","74.58",Normal
"1536200700.0","64.0","68.42",Normal
"1536201000.0","12.8","56.58",Normal
"1536201300.0","79.3","59.84",Normal
"1536201600.0","34.2","41.84",Normal
"1536201900.0","60.0","50.06",Normal
"1536202200.0","88.2","54.9",Normal
"1536202500.0","12.4","54.82",Normal
"1536202800.0","62.0","51.36",Normal
"1536203100.0","60.0","56.52",Normal
"1536203400.0","61.0","56.72",Normal
"1536203700.0","61.0","51.28",Normal
"1536204000.0","60.0","60.8",Normal
"1536204300.0","57.0","59.8",Normal
"1536204600.0","55.0","58.8",Normal
"1536204900.0","51.0","56.8",Normal
"1536205200.0","53.0","55.2",Normal
"1536205500.0","54.0","54.0",Normal
"1536205800.0","53.0","53.2",Normal
"1536206100.0","55.0","53.2",Normal
"1536206400.0","52.0","53.4",Normal
"1536206700.0","54.0","53.6",Normal
"1536207000.0","50.0","52.8",Normal
"1536207300.0","50.0","52.2",Normal
"1536207600.0","47.0","50.6",Normal
"1536207900.0","58.5","51.9",Normal
"1536208200.0","13.2","43.74",Normal
"1536208500.0","12.3","36.2",Normal
"1536208800.0","58.8","37.96",Normal
"1536209100.0","8.2","30.2",Normal
"1536209400.0","46.0","27.7",Normal
"1536209700.0","39.6","32.98",Normal
"1536210000.0","43.0","39.12",Normal
"1536210300.0","42.0","35.76",Normal
"1536210600.0","41.0","42.32",Normal
"1536210900.0","39.0","40.92",Normal
"1536211200.0","40.0","41.0",Normal
"1536211500.0","38.0","40.0",Normal
"1536211800.0","35.0","38.6",Normal
"1536212100.0","35.0","37.4",Normal
"1536212400.0","31.0","35.8",Normal
"1536212700.0","31.0","34.0",Normal
"1536213000.0","29.0","32.2",Normal
"1536213300.0","29.0","31.0",Normal
"1536213600.0","27.0","29.4",Normal
"1536213900.0","27.0","28.6",Normal
"1536214200.0","26.0","27.6",Normal
"1536214500.0","24.0","26.6",Normal
"1536214800.0","24.0","25.6",Normal
"1536215100.0","22.0","24.6",Normal
"1536215400.0","22.0","23.6",Normal
"1536215700.0","19.0","22.2",Normal
"1536216000.0","20.0","21.4",Normal
"1536216300.0","19.0","20.4",Normal
"1536216600.0","19.0","19.8",Normal
"1536216900.0","20.0","19.4",Normal
"1536217200.0","20.0","19.6",Normal
"1536217500.0","18.0","19.2",Normal
"1536217800.0","16.0","18.6",Normal
"1536218100.0","17.0","18.2",Normal
"1536218400.0","17.0","17.6",Normal
"1536218700.0","18.0","17.2",Normal
"1536219000.0","17.0","17.0",Normal
"1536219300.0","18.0","17.4",Normal
"1536219600.0","18.0","17.6",Normal
"1536219900.0","19.0","18.0",Normal
"1536220200.0","18.0","18.0",Normal
"1536220500.0","20.0","18.6",Normal
"1536220800.0","20.0","19.0",Normal
"1536221100.0","20.0","19.4",Normal
"1536221400.0","19.0","19.4",Normal
"1536221700.0","19.0","19.6",Normal
"1536222000.0","18.0","19.2",Normal
"1536222300.0","18.0","18.8",Normal
"1536222600.0","18.0","18.4",Normal
"1536222900.0","18.0","18.2",Normal
"1536223200.0","19.0","18.2",Normal
"1536223500.0","18.0","18.2",Normal
"1536223800.0","19.0","18.4",Normal
"1536224100.0","20.0","18.8",Normal
"1536224400.0","21.0","19.4",Normal
"1536224700.0","31.5","21.9",Normal
"1536225000.0","31.5","24.6",Normal
"1536225300.0","22.0","25.2",Normal
"1536225600.0","35.7","28.34",Normal
"1536225900.0","20.0","28.14",Normal
"1536226200.0","12.0","24.24",Normal
"1536226500.0","19.0","21.74",Normal
"1536226800.0","15.2","20.38",Normal
"1536227100.0","18.0","16.84",Normal
"1536227400.0","16.0","16.04",Normal
"1536227700.0","17.0","17.04",Normal
"1536228000.0","16.0","16.44",Normal
"1536228300.0","18.0","17.0",Normal
"1536228600.0","18.0","17.0",Normal
"1536228900.0","19.0","17.6",Normal
"1536229200.0","19.0","18.0",Normal
"1536229500.0","19.0","18.6",Normal
"1536229800.0","20.0","19.0",Normal
"1536230100.0","19.0","19.2",Normal
"1536230400.0","18.0","19.0",Normal
"1536230700.0","19.0","19.0",Normal
"1536231000.0","17.0","18.6",Normal
"1536231300.0","17.0","18.0",Normal
"1536231600.0","17.0","17.6",Normal
"1536231900.0","18.0","17.6",Normal
"1536232200.0","17.0","17.2",Normal
"1536232500.0","18.0","17.4",Normal
"1536232800.0","18.0","17.6",Normal
"1536233100.0","17.0","17.6",Normal
"1536233400.0","19.0","17.8",Normal
"1536233700.0","21.0","18.6",Normal
"1536234000.0","19.0","18.8",Normal
"1536234300.0","18.0","18.8",Normal
"1536234600.0","18.0","19.0",Normal
"1536234900.0","19.0","19.0",Normal
"1536235200.0","20.0","18.8",Normal
"1536235500.0","19.0","18.8",Normal
"1536235800.0","18.0","18.8",Normal
"1536236100.0","20.0","19.2",Normal
"1536236400.0","21.0","19.6",Normal
"1536236700.0","22.0","20.0",Normal
"1536237000.0","23.0","20.8",Normal
"1536237300.0","25.0","22.2",Normal
"1536237600.0","27.0","23.6",Normal
"1536237900.0","27.0","24.8",Normal
"1536238200.0","29.0","26.2",Normal
"1536238500.0","30.0","27.6",Normal
"1536238800.0","31.0","28.8",Normal
"1536239100.0","32.0","29.8",Normal
"1536239400.0","34.0","31.2",Normal
"1536239700.0","34.0","32.2",Normal
"1536240000.0","33.0","32.8",Normal
"1536240300.0","33.0","33.2",Normal
"1536240600.0","35.0","33.8",Normal
"1536240900.0","36.0","34.2",Normal
"1536241200.0","35.0","34.4",Normal
"1536241500.0","33.0","34.4",Normal
"1536241800.0","23.1","32.42",Normal
"1536242100.0","35.0","32.42",Normal
"1536242400.0","30.6","31.34",Normal
"1536242700.0","35.0","31.34",Normal
"1536243000.0","25.9","29.92",Normal
"1536243300.0","42.9","33.88",Normal
"1536243600.0","54.6","37.8",Normal
"1536243900.0","60.0","43.68",Normal
"1536244200.0","24.6","41.6",Normal
"1536244500.0","41.0","44.62",Normal
"1536244800.0","45.0","45.04",Normal
"1536245100.0","46.0","43.32",Normal
"1536245400.0","49.0","41.12",Normal
"1536245700.0","48.0","45.8",Normal
"1536246000.0","49.0","47.4",Normal
"1536246300.0","50.0","48.4",Normal
"1536246600.0","55.0","50.2",Normal
"1536246900.0","58.0","52.0",Normal
"1536247200.0","59.0","54.2",Normal
"1536247500.0","61.0","56.6",Normal
"1536247800.0","62.0","59.0",Normal
"1536248100.0","67.0","61.4",Normal
"1536248400.0","70.0","63.8",Normal
"1536248700.0","69.0","65.8",Normal
"1536249000.0","68.0","67.2",Normal
"1536249300.0","67.0","68.2",Normal
"1536249600.0","21.0","59.0",Normal
"1536249900.0","20.7","49.14",Normal
"1536250200.0","34.5","42.24",Normal
"1536250500.0","124.8","53.6",Normal
"1536250800.0","93.6","58.92",Normal
"1536251100.0","85.8","71.88",Normal
"1536251400.0","58.8","79.5",Normal
"1536251700.0","48.0","82.2",Normal
"1536252000.0","92.0","75.64",Normal
"1536252300.0","100.0","76.92",Normal
"1536252600.0","110.0","81.76",Normal
"1536252900.0","113.0","92.6",Normal
"1536253200.0","112.0","105.4",Normal
"1536253500.0","115.0","110.0",Normal
"1536253800.0","114.0","112.8",Normal
"1536254100.0","118.0","114.4",Normal
"1536254400.0","117.0","115.2",Normal
"1536254700.0","112.0","115.2",Normal
"1536255000.0","117.0","115.6",Normal
"1536255300.0","125.0","117.8",Normal
"1536255600.0","134.0","121.0",Normal
"1536255900.0","130.0","123.6",Normal
"1536256200.0","132.0","127.6",Normal
"1536256500.0","132.0","130.6",Normal
"1536256800.0","120.0","129.6",Normal
"1536257100.0","121.0","127.0",Normal
"1536257400.0","119.0","124.8",Normal
"1536257700.0","119.0","122.2",Normal
"1536258000.0","119.0","119.6",Normal
"1536258300.0","110.0","117.6",Normal
"1536258600.0","103.0","114.0",Normal
"1536258900.0","93.0","108.8",Normal
"1536259200.0","94.0","103.8",Normal
"1536259500.0","95.0","99.0",Normal
"1536259800.0","96.0","96.2",Normal
"1536260100.0","98.0","95.2",Normal
"1536260400.0","94.0","95.4",Normal
"1536260700.0","74.4","91.48",Normal
"1536261000.0","72.8","87.04",Normal
"1536261300.0","163.2","100.48",Normal
"1536261600.0","137.2","108.32",Normal
"1536261900.0","147.2","118.96",Normal
"1536262200.0","150.4","134.16",Normal
"1536262500.0","144.0","148.4",Normal
"1536262800.0","160.0","147.76",Normal
"1536263100.0","109.0","142.12",Normal
"1536263400.0","115.0","135.68",Normal
"1536263700.0","114.0","128.4",Normal
"1536264000.0","21.4","103.88",Normal
"1536264300.0","96.3","91.14",Normal
"1536264600.0","185.4","106.42",Normal
"1536264900.0","112.2","105.86",Normal
"1536265200.0","85.6","100.18",Normal
"1536265500.0","110.0","117.9",Normal
"1536265800.0","100.0","118.64",Normal
"1536266100.0","138.6","109.28",Normal
"1536266400.0","90.0","104.84",Normal
"1536266700.0","105.0","108.72",Normal
"1536267000.0","108.0","108.32",Normal
"1536267300.0","111.0","110.52",Normal
"1536267600.0","110.0","104.8",Normal
"1536267900.0","109.0","108.6",Normal
"1536268200.0","109.0","109.4",Normal
"1536268500.0","108.0","109.4",Normal
"1536268800.0","107.0","108.6",Normal
"1536269100.0","104.0","107.4",Normal
"1536269400.0","106.0","106.8",Normal
"1536269700.0","112.0","107.4",Normal
"1536270000.0","115.0","108.8",Normal
"1536270300.0","120.0","111.4",Normal
"1536270600.0","125.0","115.6",Normal
"1536270900.0","135.0","121.4",Normal
"1536271200.0","148.0","128.6",Normal
"1536271500.0","141.0","133.8",Normal
"1536271800.0","150.0","139.8",Normal
"1536272100.0","151.0","145.0",Normal
"1536272400.0","148.0","147.6",Normal
"1536272700.0","147.0","147.4",Normal
"1536273000.0","149.0","149.0",Normal
"1536273300.0","148.0","148.6",Normal
"1536273600.0","139.0","146.2",Normal
"1536273900.0","143.0","145.2",Normal
"1536274200.0","148.0","145.4",Normal
"1536274500.0","152.0","146.0",Normal
"1536274800.0","149.0","146.2",Normal
"1536275100.0","147.0","147.8",Normal
"1536275400.0","151.0","149.4",Normal
"1536275700.0","141.0","148.0",Normal
"1536276000.0","132.0","144.0",Normal
"1536276300.0","132.0","140.6",Normal
"1536276600.0","132.0","137.6",Normal
"1536276900.0","133.0","134.0",Normal
"1536277200.0","139.0","133.6",Normal
"1536277500.0","129.0","133.0",Normal
"1536277800.0","132.0","133.0",Normal
"1536278100.0","112.5","129.1",Normal
"1536278400.0","162.5","135.0",Normal
"1536278700.0","115.2","130.24",Normal
"1536279000.0","106.4","125.72",Normal
"1536279300.0","143.0","127.92",Normal
"1536279600.0","38.1","113.04",Normal
"1536279900.0","140.8","108.7",Normal
"1536280200.0","24.6","90.58",Normal
"1536280500.0","81.9","85.68",Normal
"1536280800.0","117.0","80.48",Normal
"1536281100.0","127.0","98.26",Normal
"1536281400.0","126.0","95.3",Normal
"1536281700.0","127.0","115.78",Normal
"1536282000.0","129.0","125.2",Normal
"1536282300.0","125.0","126.8",Normal
"1536282600.0","119.0","125.2",Normal
"1536282900.0","118.0","123.6",Normal
"1536283200.0","69.6","112.12",Normal
"1536283500.0","91.8","104.68",Normal
"1536283800.0","99.0","99.48",Normal
"1536284100.0","59.4","87.56",Normal
"1536284400.0","148.5","93.66",Normal
"1536284700.0","76.0","94.94",Normal
"1536285000.0","26.7","81.92",Normal
"1536285300.0","32.0","68.52",Normal
"1536285600.0","23.4","61.32",Normal
"1536285900.0","46.8","40.98",Normal
"1536286200.0","86.9","43.16",Normal
"1536286500.0","78.0","53.42",Normal
"1536286800.0","80.0","63.02",Normal
"1536287100.0","76.0","73.54",Normal
"1536287400.0","69.0","77.98",Normal
"1536287700.0","66.0","73.8",Normal
"1536288000.0","64.0","71.0",Normal
"1536288300.0","64.0","67.8",Normal
"1536288600.0","63.0","65.2",Normal
"1536288900.0","65.0","64.4",Normal
"1536289200.0","63.0","63.8",Normal
"1536289500.0","58.0","62.6",Normal
"1536289800.0","59.0","61.6",Normal
"1536290100.0","58.0","60.6",Normal
"1536290400.0","56.0","58.8",Normal
"1536290700.0","54.0","57.0",Normal
"1536291000.0","54.0","56.2",Normal
"1536291300.0","57.0","55.8",Normal
"1536291600.0","57.0","55.6",Normal
"1536291900.0","56.0","55.6",Normal
"1536292200.0","55.0","55.8",Normal
"1536292500.0","53.0","55.6",Normal
"1536292800.0","51.0","54.4",Normal
"1536293100.0","49.0","52.8",Normal
"1536293400.0","48.0","51.2",Normal
"1536293700.0","45.0","49.2",Normal
"1536294000.0","46.0","47.8",Normal
"1536294300.0","44.0","46.4",Normal
"1536294600.0","44.0","45.4",Normal
"1536294900.0","45.0","44.8",Normal
"1536295200.0","44.0","44.6",Normal
"1536295500.0","8.4","37.08",Normal
"1536295800.0","17.2","31.72",Normal
"1536296100.0","36.9","30.3",Normal
"1536296400.0","16.4","24.58",Normal
"1536296700.0","16.8","19.14",Normal
"1536297000.0","68.0","31.06",Normal
"1536297300.0","37.8","35.18",Normal
"1536297600.0","68.0","41.4",Normal
"1536297900.0","39.0","45.92",Normal
"1536298200.0","36.0","49.76",Normal
"1536298500.0","36.0","43.36",Normal
"1536298800.0","32.0","42.2",Normal
"1536299100.0","32.0","35.0",Normal
"1536299400.0","31.0","33.4",Normal
"1536299700.0","28.0","31.8",Normal
"1536300000.0","27.0","30.0",Normal
"1536300300.0","26.0","28.8",Normal
"1536300600.0","25.0","27.4",Normal
"1536300900.0","23.0","25.8",Normal
"1536301200.0","23.0","24.8",Normal
"1536301500.0","21.0","23.6",Normal
"1536301800.0","21.0","22.6",Normal
"1536302100.0","22.0","22.0",Normal
"1536302400.0","23.0","22.0",Normal
"1536302700.0","23.0","22.0",Normal
"1536303000.0","21.0","22.0",Normal
"1536303300.0","22.0","22.2",Normal
"1536303600.0","21.0","22.0",Normal
"1536303900.0","21.0","21.6",Normal
"1536304200.0","20.0","21.0",Normal
"1536304500.0","22.0","21.2",Normal
"1536304800.0","21.0","21.0",Normal
"1536305100.0","9.2","18.64",Normal
"1536305400.0","19.8","18.4",Normal
"1536305700.0","21.0","18.6",Normal
"1536306000.0","19.8","18.16",Normal
"1536306300.0","4.6","14.88",Normal
"1536306600.0","4.2","13.88",Normal
"1536306900.0","14.0","12.72",Normal
"1536307200.0","19.0","12.32",Normal
"1536307500.0","28.0","13.96",Normal
"1536307800.0","6.0","14.24",Normal
"1536308100.0","14.0","16.2",Normal
"1536308400.0","19.0","17.2",Normal
"1536308700.0","18.0","17.0",Normal
"1536309000.0","17.0","14.8",Normal
"1536309300.0","18.0","17.2",Normal
"1536309600.0","18.0","18.0",Normal
"1536309900.0","16.0","17.4",Normal
"1536310200.0","15.0","16.8",Normal
"1536310500.0","17.0","16.8",Normal
"1536310800.0","16.0","16.4",Normal
"1536311100.0","16.0","16.0",Normal
"1536311400.0","16.0","16.0",Normal
"1536311700.0","17.0","16.4",Normal
"1536312000.0","19.0","16.8",Normal
"1536312300.0","19.0","17.4",Normal
"1536312600.0","19.0","18.0",Normal
"1536312900.0","19.0","18.6",Normal
"1536313200.0","21.0","19.4",Normal
"1536313500.0","37.8","23.16",Normal
"1536313800.0","27.3","24.82",Normal
"1536314100.0","12.0","23.42",Normal
"1536314400.0","31.5","25.92",Normal
"1536314700.0","20.0","25.72",Normal
"1536315000.0","22.0","22.56",Normal
"1536315300.0","26.4","22.38",Normal
"1536315600.0","35.2","27.02",Normal
"1536315900.0","23.1","25.34",Normal
"1536316200.0","23.0","25.94",Normal
"1536316500.0","24.0","26.34",Normal
"1536316800.0","23.0","25.66",Normal
"1536317100.0","23.0","23.22",Normal
"1536317400.0","22.0","23.0",Normal
"1536317700.0","20.0","22.4",Normal
"1536318000.0","21.0","21.8",Normal
"1536318300.0","21.0","21.4",Normal
"1536318600.0","19.0","20.6",Normal
"1536318900.0","18.0","19.8",Normal
"1536319200.0","20.0","19.8",Normal
"1536319500.0","18.0","19.2",Normal
"1536319800.0","18.0","18.6",Normal
"1536320100.0","16.0","18.0",Normal
"1536320400.0","15.0","17.4",Normal
"1536320700.0","13.0","16.0",Normal
"1536321000.0","13.0","15.0",Normal
"1536321300.0","14.0","14.2",Normal
"1536321600.0","15.0","14.0",Normal
"1536321900.0","16.0","14.2",Normal
"1536322200.0","18.0","15.2",Normal
"1536322500.0","11.2","14.84",Normal
"1536322800.0","30.4","18.12",Normal
"1536323100.0","17.6","18.64",Normal
"1536323400.0","22.0","19.84",Normal
"1536323700.0","6.9","17.62",Normal
"1536324000.0","24.3","20.24",Normal
"1536324300.0","5.4","15.24",Normal
"1536324600.0","28.0","17.32",Normal
